,nonlinearity,alpha,loss,entropy,test_spearman,test_pearson,test_mse
1511,exponential,13.51343611662607,bradley_terry,4.719556040403135,0.999,0.475,2081.468
1512,exponential,13.51343611662607,mse,4.083853906470878,0.655,0.892,0.297
1513,exponential,13.51343611662607,bradley_terry,4.083853906470878,1.000,0.503,750.003
1514,exponential,13.51343611662607,mse,5.969261360277544,0.407,0.583,0.690
1515,exponential,13.51343611662607,bradley_terry,5.969261360277544,0.996,0.270,167.917
1516,exponential,13.51343611662607,mse,6.030145393909478,0.565,0.572,0.674
1517,exponential,13.51343611662607,bradley_terry,6.030145393909478,0.996,0.243,275.747
1518,exponential,13.51343611662607,mse,4.861860412457775,0.530,0.840,0.295
1519,exponential,13.51343611662607,bradley_terry,4.861860412457775,0.947,0.466,21.437
1520,exponential,13.51343611662607,mse,4.6179674306449385,0.574,0.719,0.490
1521,exponential,13.51343611662607,bradley_terry,4.6179674306449385,0.999,0.478,305.788
1522,exponential,13.51343611662607,mse,5.0404323530655954,0.508,0.350,0.893
1523,exponential,13.51343611662607,bradley_terry,5.0404323530655954,0.998,0.289,287.582
1524,exponential,13.51343611662607,mse,6.230138769984871,0.487,0.702,0.717
1525,exponential,13.51343611662607,bradley_terry,6.230138769984871,0.999,0.243,1141.836
1526,exponential,13.51343611662607,mse,5.4142800072251305,0.513,0.775,0.411
1527,exponential,13.51343611662607,bradley_terry,5.4142800072251305,0.999,0.366,1323.955
1528,exponential,13.51343611662607,mse,5.53111846208011,0.465,0.431,0.910
1529,exponential,13.51343611662607,bradley_terry,5.53111846208011,0.992,0.318,107.638
1530,exponential,13.51343611662607,mse,4.953266602195198,0.767,0.872,0.245
1531,exponential,13.51343611662607,bradley_terry,4.953266602195198,0.999,0.406,611.379
1532,exponential,13.51343611662607,mse,5.611008993341376,0.716,0.538,0.711
1533,exponential,13.51343611662607,bradley_terry,5.611008993341376,0.999,0.366,360.757
1534,exponential,13.51343611662607,mse,6.0465403731321095,0.374,0.594,0.729
1535,exponential,13.51343611662607,bradley_terry,6.0465403731321095,0.975,0.201,45.060
1536,exponential,13.51343611662607,mse,5.300851918100867,0.617,0.747,0.507
1537,exponential,13.51343611662607,bradley_terry,5.300851918100867,1.000,0.346,497.738
1538,exponential,13.51343611662607,mse,5.817891869719867,0.527,0.641,0.590
1539,exponential,13.51343611662607,bradley_terry,5.817891869719867,1.000,0.233,1179.217
1540,exponential,13.51343611662607,mse,4.3378230931940145,0.844,0.912,0.169
1541,exponential,13.51343611662607,bradley_terry,4.3378230931940145,1.000,0.571,1047.610
1542,exponential,13.51343611662607,mse,5.028185183808409,0.646,0.864,0.290
1543,exponential,13.51343611662607,bradley_terry,5.028185183808409,0.999,0.377,382.517
1544,exponential,13.51343611662607,mse,5.820017597766517,0.694,0.743,0.474
1545,exponential,13.51343611662607,bradley_terry,5.820017597766517,0.992,0.360,83.145
1546,exponential,13.51343611662607,mse,5.905775837891586,0.289,0.650,0.585
1547,exponential,13.51343611662607,bradley_terry,5.905775837891586,0.999,0.282,1144.901
1548,exponential,13.51343611662607,mse,5.225464745235542,0.473,0.506,0.757
1549,exponential,13.51343611662607,bradley_terry,5.225464745235542,0.999,0.307,1562.319
1550,exponential,13.51343611662607,mse,6.009296101768889,0.565,0.213,0.963
1551,exponential,13.51343611662607,bradley_terry,6.009296101768889,0.999,0.239,396.325
1552,exponential,13.51343611662607,mse,5.750838638591242,0.696,0.391,0.850
1553,exponential,13.51343611662607,bradley_terry,5.750838638591242,0.993,0.273,134.393
1554,exponential,13.51343611662607,mse,4.6036334698201635,0.464,0.891,0.209
1555,exponential,13.51343611662607,bradley_terry,4.6036334698201635,1.000,0.412,704.666
1556,exponential,13.51343611662607,mse,5.052576599454817,0.447,0.863,0.265
1557,exponential,13.51343611662607,bradley_terry,5.052576599454817,1.000,0.373,1049.444
1558,exponential,13.51343611662607,mse,6.703274595033699,0.647,0.226,0.987
1559,exponential,13.51343611662607,bradley_terry,6.703274595033699,0.999,0.148,996.857
1560,exponential,13.51343611662607,mse,5.849632051265857,0.443,0.718,0.504
1561,exponential,13.51343611662607,bradley_terry,5.849632051265857,0.999,0.286,1216.426
1562,exponential,13.51343611662607,mse,5.347976165393706,0.654,0.661,0.580
1563,exponential,13.51343611662607,bradley_terry,5.347976165393706,0.996,0.386,207.632
1564,exponential,13.51343611662607,mse,5.452212623358454,0.684,0.529,0.756
1565,exponential,13.51343611662607,bradley_terry,5.452212623358454,1.000,0.360,637.903
1566,exponential,13.51343611662607,mse,4.374527406758413,0.787,0.919,0.158
1567,exponential,13.51343611662607,bradley_terry,4.374527406758413,1.000,0.539,1172.840
1568,exponential,13.51343611662607,mse,5.9329190141153365,0.587,0.566,0.696
1569,exponential,13.51343611662607,bradley_terry,5.9329190141153365,0.999,0.310,354.461
1570,exponential,13.51343611662607,mse,6.187429967000442,0.400,0.272,0.929
1571,exponential,13.51343611662607,bradley_terry,6.187429967000442,0.998,0.231,411.256
1572,exponential,13.51343611662607,mse,6.140278292666145,0.266,0.800,0.381
1573,exponential,13.51343611662607,bradley_terry,6.140278292666145,0.999,0.221,452.228
1574,exponential,13.51343611662607,mse,5.5876213382216005,0.560,0.449,0.861
1575,exponential,13.51343611662607,bradley_terry,5.5876213382216005,0.984,0.265,66.291
1576,exponential,13.51343611662607,mse,5.789489057255207,0.534,0.757,0.455
1577,exponential,13.51343611662607,bradley_terry,5.789489057255207,1.000,0.273,1429.404
1578,exponential,13.51343611662607,mse,5.656299556085078,0.515,0.719,0.529
1579,exponential,13.51343611662607,bradley_terry,5.656299556085078,0.998,0.302,223.827
1580,exponential,13.51343611662607,mse,5.3979626038546416,0.634,0.814,0.408
1581,exponential,13.51343611662607,bradley_terry,5.3979626038546416,0.997,0.395,332.990
1582,exponential,13.51343611662607,mse,4.96095034699103,0.686,0.764,0.451
1583,exponential,13.51343611662607,bradley_terry,4.96095034699103,1.000,0.459,1101.359
1584,exponential,13.51343611662607,mse,6.152252705707067,0.400,0.585,0.679
1585,exponential,13.51343611662607,bradley_terry,6.152252705707067,1.000,0.220,2663.271
1586,exponential,13.51343611662607,mse,4.017360855875791,0.839,0.942,0.112
1587,exponential,13.51343611662607,bradley_terry,4.017360855875791,1.000,0.561,629.267
1588,exponential,13.51343611662607,mse,4.7230086365575765,0.512,0.616,0.641
1589,exponential,13.51343611662607,bradley_terry,4.7230086365575765,0.996,0.407,215.093
1590,exponential,13.51343611662607,mse,5.645881211862033,0.581,0.866,0.256
1591,exponential,13.51343611662607,bradley_terry,5.645881211862033,0.998,0.285,434.869
1592,exponential,13.51343611662607,mse,5.099282451910957,0.588,0.665,0.559
1593,exponential,13.51343611662607,bradley_terry,5.099282451910957,0.999,0.315,340.478
1594,exponential,13.51343611662607,mse,4.483717511881599,0.662,0.877,0.231
1595,exponential,13.51343611662607,bradley_terry,4.483717511881599,0.999,0.471,1032.500
1596,exponential,13.51343611662607,mse,5.440555909368832,0.780,0.904,0.201
1597,exponential,13.51343611662607,bradley_terry,5.440555909368832,0.999,0.349,302.871
1598,exponential,13.51343611662607,mse,5.132592039320011,0.775,0.767,0.457
1599,exponential,13.51343611662607,bradley_terry,5.132592039320011,0.999,0.458,1206.655
1600,exponential,18.742039366662617,mse,6.197171890334998,0.344,0.532,0.783
1601,exponential,18.742039366662617,bradley_terry,6.197171890334998,1.000,0.227,649.121
1602,exponential,18.742039366662617,mse,5.843411393553121,0.478,0.682,0.558
1603,exponential,18.742039366662617,bradley_terry,5.843411393553121,0.999,0.291,670.798
1604,exponential,18.742039366662617,mse,6.219592171054626,0.313,0.577,0.756
1605,exponential,18.742039366662617,bradley_terry,6.219592171054626,0.870,0.152,12.979
1606,exponential,18.742039366662617,mse,6.315169838488702,0.534,0.653,0.794
1607,exponential,18.742039366662617,bradley_terry,6.315169838488702,0.996,0.180,571.181
1608,exponential,18.742039366662617,mse,6.890034371717647,0.257,0.358,0.975
1609,exponential,18.742039366662617,bradley_terry,6.890034371717647,0.993,0.150,259.382
1610,exponential,18.742039366662617,mse,6.141418881848329,0.402,0.609,0.740
1611,exponential,18.742039366662617,bradley_terry,6.141418881848329,0.999,0.243,1015.388
1612,exponential,18.742039366662617,mse,5.1269162075878825,0.469,0.603,0.678
1613,exponential,18.742039366662617,bradley_terry,5.1269162075878825,0.994,0.336,128.808
1614,exponential,18.742039366662617,mse,5.437978095788395,0.560,0.646,0.584
1615,exponential,18.742039366662617,bradley_terry,5.437978095788395,0.889,0.265,6.055
1616,exponential,18.742039366662617,mse,5.4510923289603666,0.409,0.612,1.506
1617,exponential,18.742039366662617,bradley_terry,5.4510923289603666,0.995,0.305,121.312
1618,exponential,18.742039366662617,mse,5.883318894997451,0.629,0.255,0.950
1619,exponential,18.742039366662617,bradley_terry,5.883318894997451,0.996,0.214,211.002
1620,exponential,18.742039366662617,mse,5.843497104026403,0.509,0.752,0.442
1621,exponential,18.742039366662617,bradley_terry,5.843497104026403,0.999,0.269,532.087
1622,exponential,18.742039366662617,mse,5.905794333606624,0.623,0.734,0.527
1623,exponential,18.742039366662617,bradley_terry,5.905794333606624,0.990,0.269,196.697
1624,exponential,18.742039366662617,mse,6.613081713906093,0.499,0.421,0.831
1625,exponential,18.742039366662617,bradley_terry,6.613081713906093,0.999,0.169,446.516
1626,exponential,18.742039366662617,mse,5.586289100793713,0.444,0.861,0.375
1627,exponential,18.742039366662617,bradley_terry,5.586289100793713,1.000,0.274,603.402
1628,exponential,18.742039366662617,mse,6.254155451014665,0.299,0.542,0.751
1629,exponential,18.742039366662617,bradley_terry,6.254155451014665,0.999,0.232,402.633
1630,exponential,18.742039366662617,mse,6.062654207028188,0.536,0.707,0.511
1631,exponential,18.742039366662617,bradley_terry,6.062654207028188,0.999,0.239,650.383
1632,exponential,18.742039366662617,mse,4.927943497836359,0.655,0.819,0.339
1633,exponential,18.742039366662617,bradley_terry,4.927943497836359,0.999,0.404,356.375
1634,exponential,18.742039366662617,mse,5.6858587493747095,0.662,0.308,0.909
1635,exponential,18.742039366662617,bradley_terry,5.6858587493747095,0.988,0.207,46.921
1636,exponential,18.742039366662617,mse,5.625824003734303,0.328,0.533,0.759
1637,exponential,18.742039366662617,bradley_terry,5.625824003734303,0.998,0.286,402.518
1638,exponential,18.742039366662617,mse,5.62599311899044,0.666,0.327,0.947
1639,exponential,18.742039366662617,bradley_terry,5.62599311899044,0.979,0.275,249.717
1640,exponential,18.742039366662617,mse,6.8657544571486895,0.364,0.411,0.937
1641,exponential,18.742039366662617,bradley_terry,6.8657544571486895,0.996,0.140,423.040
1642,exponential,18.742039366662617,mse,6.376748215055233,0.041,0.580,0.668
1643,exponential,18.742039366662617,bradley_terry,6.376748215055233,0.991,0.175,168.210
1644,exponential,18.742039366662617,mse,6.536356241182699,0.583,0.381,0.859
1645,exponential,18.742039366662617,bradley_terry,6.536356241182699,0.996,0.173,407.152
1646,exponential,18.742039366662617,mse,6.882739493279284,0.260,0.420,0.864
1647,exponential,18.742039366662617,bradley_terry,6.882739493279284,0.981,0.152,105.462
1648,exponential,18.742039366662617,mse,4.985364639457924,0.343,0.912,0.178
1649,exponential,18.742039366662617,bradley_terry,4.985364639457924,0.961,0.322,51.849
1650,exponential,18.742039366662617,mse,5.911942095517608,0.625,0.664,0.792
1651,exponential,18.742039366662617,bradley_terry,5.911942095517608,0.986,0.248,142.845
1652,exponential,18.742039366662617,mse,4.890650663119253,0.332,0.807,0.365
1653,exponential,18.742039366662617,bradley_terry,4.890650663119253,0.999,0.380,795.205
1654,exponential,18.742039366662617,mse,6.899446534987721,0.354,0.357,0.993
1655,exponential,18.742039366662617,bradley_terry,6.899446534987721,0.984,0.129,52.981
1656,exponential,18.742039366662617,mse,5.726065064747429,0.513,0.689,0.552
1657,exponential,18.742039366662617,bradley_terry,5.726065064747429,0.993,0.221,137.603
1658,exponential,18.742039366662617,mse,5.7909917124374175,0.509,0.786,0.702
1659,exponential,18.742039366662617,bradley_terry,5.7909917124374175,0.997,0.269,210.231
1660,exponential,18.742039366662617,mse,5.897777528284241,0.527,0.277,0.931
1661,exponential,18.742039366662617,bradley_terry,5.897777528284241,0.999,0.256,530.151
1662,exponential,18.742039366662617,mse,6.0158508909241615,0.540,0.378,0.924
1663,exponential,18.742039366662617,bradley_terry,6.0158508909241615,0.999,0.190,1119.205
1664,exponential,18.742039366662617,mse,5.604805173985824,0.348,0.664,0.574
1665,exponential,18.742039366662617,bradley_terry,5.604805173985824,0.996,0.226,161.046
1666,exponential,18.742039366662617,mse,6.094842363593539,0.518,0.673,0.600
1667,exponential,18.742039366662617,bradley_terry,6.094842363593539,1.000,0.220,764.152
1668,exponential,18.742039366662617,mse,5.764062333162104,0.604,0.380,0.933
1669,exponential,18.742039366662617,bradley_terry,5.764062333162104,0.999,0.298,463.964
1670,exponential,18.742039366662617,mse,5.489451879940696,0.462,0.758,0.567
1671,exponential,18.742039366662617,bradley_terry,5.489451879940696,0.999,0.296,550.866
1672,exponential,18.742039366662617,mse,6.4476574263589885,0.217,0.433,0.987
1673,exponential,18.742039366662617,bradley_terry,6.4476574263589885,0.982,0.186,80.794
1674,exponential,18.742039366662617,mse,6.135846871001972,0.294,0.578,0.906
1675,exponential,18.742039366662617,bradley_terry,6.135846871001972,0.996,0.192,232.254
1676,exponential,18.742039366662617,mse,5.62896499847043,0.401,0.682,0.584
1677,exponential,18.742039366662617,bradley_terry,5.62896499847043,0.995,0.221,130.577
1678,exponential,18.742039366662617,mse,5.510447277649824,0.179,0.741,0.591
1679,exponential,18.742039366662617,bradley_terry,5.510447277649824,0.970,0.247,53.148
1680,exponential,18.742039366662617,mse,5.840306172270413,0.342,0.632,1.431
1681,exponential,18.742039366662617,bradley_terry,5.840306172270413,0.999,0.255,485.540
1682,exponential,18.742039366662617,mse,6.492309722955438,0.318,0.606,0.909
1683,exponential,18.742039366662617,bradley_terry,6.492309722955438,0.997,0.195,513.138
1684,exponential,18.742039366662617,mse,5.577354916945339,0.671,0.260,0.937
1685,exponential,18.742039366662617,bradley_terry,5.577354916945339,0.991,0.253,332.041
1686,exponential,18.742039366662617,mse,5.952386022334867,0.508,0.322,0.915
1687,exponential,18.742039366662617,bradley_terry,5.952386022334867,1.000,0.294,427.310
1688,exponential,18.742039366662617,mse,6.867963206342245,0.135,0.309,0.978
1689,exponential,18.742039366662617,bradley_terry,6.867963206342245,0.978,0.145,94.834
1690,exponential,18.742039366662617,mse,5.788799713613008,0.774,0.695,0.527
1691,exponential,18.742039366662617,bradley_terry,5.788799713613008,0.999,0.246,508.790
1692,exponential,18.742039366662617,mse,6.186137338112179,0.612,0.743,0.567
1693,exponential,18.742039366662617,bradley_terry,6.186137338112179,0.998,0.216,263.037
1694,exponential,18.742039366662617,mse,6.158171507281377,0.357,0.566,0.811
1695,exponential,18.742039366662617,bradley_terry,6.158171507281377,0.999,0.194,416.863
1696,exponential,18.742039366662617,mse,5.96035219669751,0.324,0.588,0.799
1697,exponential,18.742039366662617,bradley_terry,5.96035219669751,0.999,0.264,363.574
1698,exponential,18.742039366662617,mse,6.336114136745344,0.430,0.522,0.758
1699,exponential,18.742039366662617,bradley_terry,6.336114136745344,0.998,0.201,183.447
1700,exponential,25.9936878074525,mse,6.468565287857816,0.527,0.159,0.983
1701,exponential,25.9936878074525,bradley_terry,6.468565287857816,0.997,0.170,153.105
1702,exponential,25.9936878074525,mse,6.213971676537852,0.554,0.527,0.942
1703,exponential,25.9936878074525,bradley_terry,6.213971676537852,0.993,0.190,78.853
1704,exponential,25.9936878074525,mse,6.2880160888218075,0.471,0.673,0.648
1705,exponential,25.9936878074525,bradley_terry,6.2880160888218075,0.999,0.220,438.651
1706,exponential,25.9936878074525,mse,6.767787540961964,0.200,0.625,0.789
1707,exponential,25.9936878074525,bradley_terry,6.767787540961964,0.905,0.179,16.273
1708,exponential,25.9936878074525,mse,6.504979451703913,0.354,0.590,0.819
1709,exponential,25.9936878074525,bradley_terry,6.504979451703913,0.941,0.206,96.171
1710,exponential,25.9936878074525,mse,5.574927903301346,0.263,0.636,0.613
1711,exponential,25.9936878074525,bradley_terry,5.574927903301346,0.986,0.266,146.550
1712,exponential,25.9936878074525,mse,6.063152600325364,0.365,0.678,0.594
1713,exponential,25.9936878074525,bradley_terry,6.063152600325364,0.999,0.235,218.538
1714,exponential,25.9936878074525,mse,5.560512166832433,0.541,0.675,0.544
1715,exponential,25.9936878074525,bradley_terry,5.560512166832433,0.983,0.299,272.921
1716,exponential,25.9936878074525,mse,6.070325658609271,0.263,0.158,0.986
1717,exponential,25.9936878074525,bradley_terry,6.070325658609271,0.991,0.227,381.505
1718,exponential,25.9936878074525,mse,6.373313823833724,0.395,0.211,0.962
1719,exponential,25.9936878074525,bradley_terry,6.373313823833724,0.993,0.232,421.680
